timestamp,queue_size,batch_current_size,request_rate
2024-12-05 14:07:58.564000,5.0,2.0,1.4472
2024-12-05 14:08:00.572000,14.0,2.0,4.071466666666667
2024-12-05 14:08:02.580000,14.0,2.0,4.0
2024-12-05 14:08:04.589000,20.0,2.0,3.0
2024-12-05 14:08:06.597000,30.0,2.0,5.0
2024-12-05 14:08:08.604000,26.0,1.0,3.0
2024-12-05 14:08:10.611000,28.0,2.0,1.0
2024-12-05 14:08:12.619000,37.0,2.0,4.0
2024-12-05 14:08:14.625000,34.0,2.0,3.0
2024-12-05 14:08:16.633000,34.0,2.0,1.0
2024-12-05 14:08:18.644000,44.0,2.0,4.0
2024-12-05 14:08:20.652000,50.0,2.0,5.0
2024-12-05 14:08:22.660000,54.0,2.0,4.0
2024-12-05 14:08:24.668000,51.0,2.0,2.0
2024-12-05 14:08:26.676000,56.0,2.0,2.0
2024-12-05 14:08:28.685000,58.0,2.0,3.0
2024-12-05 14:08:30.696000,82.0,2.0,8.0
2024-12-05 14:08:32.704000,87.0,2.0,9.0
2024-12-05 14:08:34.712000,96.0,2.0,5.0
2024-12-05 14:08:36.720000,93.0,2.0,3.0
2024-12-05 14:08:38.729000,95.0,2.0,1.0
2024-12-05 14:08:40.737000,99.0,2.0,3.0
2024-12-05 14:08:42.746000,97.0,2.0,2.0
2024-12-05 14:08:44.753000,103.0,2.0,2.0
2024-12-05 14:08:46.761000,103.0,2.0,3.0
2024-12-05 14:08:48.770000,113.0,2.0,4.0
2024-12-05 14:08:50.779000,113.0,2.0,4.0
2024-12-05 14:08:52.788000,119.0,2.0,3.0
2024-12-05 14:08:54.798000,123.0,2.0,4.0
2024-12-05 14:08:56.809000,132.0,2.0,5.0
2024-12-05 14:08:58.817000,145.0,2.0,7.0
2024-12-05 14:09:00.825000,162.0,2.0,9.0
2024-12-05 14:09:02.833000,164.0,2.0,6.0
2024-12-05 14:09:04.841000,172.0,2.0,4.0
2024-12-05 14:09:06.849000,174.0,2.0,4.0
2024-12-05 14:09:08.857000,170.0,2.0,1.0
2024-12-05 14:09:10.864000,172.0,2.0,1.0
2024-12-05 14:09:12.872000,186.0,2.0,5.0
2024-12-05 14:09:14.880000,182.0,2.0,4.0
2024-12-05 14:09:16.887000,200.0,2.0,5.0
2024-12-05 14:09:18.894000,205.0,2.0,7.0
2024-12-05 14:09:20.905000,214.0,2.0,5.0
2024-12-05 14:09:22.913000,215.0,2.0,4.0
2024-12-05 14:09:24.921000,216.0,2.0,2.0
2024-12-05 14:09:26.929000,218.0,2.0,2.0
2024-12-05 14:09:28.936000,239.0,2.0,7.0
2024-12-05 14:09:30.944000,240.0,2.0,7.0
2024-12-05 14:09:32.955000,241.0,2.0,2.0
2024-12-05 14:09:34.964000,247.0,2.0,3.0
2024-12-05 14:09:36.972000,256.0,2.0,5.0
2024-12-05 14:09:38.980000,262.0,2.0,5.0
2024-12-05 14:09:40.989000,271.0,2.0,5.0
2024-12-05 14:09:42.997000,268.0,2.0,3.0
2024-12-05 14:09:45.008000,269.0,2.0,1.0
2024-12-05 14:09:47.016000,283.0,2.0,5.0
2024-12-05 14:09:49.023000,288.0,2.0,6.0
2024-12-05 14:09:51.031000,293.0,2.0,4.0
2024-12-05 14:09:53.040000,294.0,2.0,3.0
2024-12-05 14:09:55.049000,304.0,2.0,4.0
2024-12-05 14:09:57.058000,317.0,2.0,7.0
2024-12-05 14:09:59.067000,314.0,2.0,4.0
2024-12-05 14:10:01.076000,316.0,2.0,1.0
2024-12-05 14:10:03.085000,317.0,2.0,2.0
2024-12-05 14:10:05.093000,318.0,2.0,2.0
2024-12-05 14:10:07.101000,323.0,2.0,3.0
2024-12-05 14:10:09.109000,324.0,2.0,3.0
2024-12-05 14:10:11.117000,338.0,2.0,5.0
2024-12-05 14:10:13.125000,334.0,2.0,4.0
2024-12-05 14:10:15.133000,336.0,2.0,1.0
2024-12-05 14:10:17.141000,336.0,2.0,2.0
2024-12-05 14:10:19.150000,342.0,2.0,3.0
2024-12-05 14:10:21.161000,346.0,2.0,4.0
2024-12-05 14:10:23.169000,344.0,2.0,2.0
2024-12-05 14:10:25.177000,353.0,2.0,3.0
2024-12-05 14:10:27.184000,354.0,2.0,4.0
2024-12-05 14:10:29.192000,355.0,2.0,2.0
2024-12-05 14:10:31.200000,368.0,2.0,5.0
2024-12-05 14:10:33.211000,369.0,2.0,5.0
2024-12-05 14:10:35.220000,371.0,2.0,2.0
2024-12-05 14:10:37.228000,375.0,2.0,3.0
2024-12-05 14:10:39.237000,385.0,2.0,5.0
2024-12-05 14:10:41.246000,402.0,2.0,8.0
2024-12-05 14:10:43.255000,403.0,2.0,5.333333333333334
2024-12-05 14:10:45.264000,407.0,2.0,2.0
2024-12-05 14:10:47.272000,415.0,1.0,4.0
2024-12-05 14:10:49.280000,425.0,2.0,6.0
2024-12-05 14:10:51.289000,431.0,2.0,5.0
2024-12-05 14:10:53.297000,431.0,1.0,3.0
