0,1734972140.756436,1734972142.3240063,1.5675702095031738,0
1,1734972143.0710044,1734972145.0199156,1.948911190032959,0
3,1734972143.4500449,1734972145.1149445,1.6648995876312256,0
2,1734972143.299804,1734972145.6734343,2.3736302852630615,0
4,1734972144.2980733,1734972146.6737146,2.375641345977783,0
5,1734972144.813676,1734972147.1698184,2.356142282485962,0
6,1734972145.5596817,1734972147.8736024,2.313920736312866,0
7,1734972148.149101,1734972149.7725666,1.6234655380249023,0
8,1734972148.4699776,1734972150.7994187,2.3294410705566406,0
9,1734972149.5607288,1734972151.9175649,2.3568360805511475,0
10,1734972150.1552117,1734972152.5221534,2.3669416904449463,0
11,1734972150.986848,1734972153.3613935,2.3745453357696533,0
12,1734972151.8329718,1734972153.8268316,1.9938597679138184,0
13,1734972152.4633799,1734972153.8404932,1.3771133422851562,0
14,1734972152.5223596,1734972153.888654,1.3662943840026855,0
15,1734972153.5378513,1734972155.923694,2.3858425617218018,0
18,1734972154.066584,1734972155.9961202,1.9295361042022705,0
16,1734972153.7185988,1734972156.091773,2.3731741905212402,0
17,1734972154.0160072,1734972156.393054,2.377046823501587,0
19,1734972155.450524,1734972157.055986,1.605461835861206,0
20,1734972156.0961378,1734972158.4670193,2.3708815574645996,0
21,1734972156.8488343,1734972159.2287993,2.37996506690979,0
22,1734972157.1363509,1734972159.3706136,2.234262704849243,0
23,1734972157.3963227,1734972159.7647424,2.368419647216797,0
24,1734972158.3992732,1734972160.3378031,1.9385299682617188,0
25,1734972159.3748705,1734972161.7173781,2.3425076007843018,0
26,1734972160.4841998,1734972162.8331254,2.3489255905151367,0
27,1734972161.22496,1734972163.581889,2.356928825378418,0
28,1734972161.6430066,1734972163.9936352,2.350628614425659,0
29,1734972163.279835,1734972164.8614898,1.5816547870635986,0
30,1734972163.9535496,1734972166.2961342,2.3425846099853516,0
31,1734972164.4803948,1734972166.4132779,1.9328830242156982,0
32,1734972164.5030658,1734972166.7155569,2.212491035461426,0
33,1734972166.6718268,1734972169.0232775,2.3514506816864014,0
35,1734972167.717044,1734972169.0837874,1.3667433261871338,0
34,1734972166.8279676,1734972169.1790462,2.351078510284424,0
36,1734972167.88091,1734972170.2438393,2.362929344177246,0
37,1734972168.7423277,1734972171.1036832,2.3613555431365967,0
39,1734972170.2070162,1734972171.7694495,1.5624332427978516,0
38,1734972169.852008,1734972172.1851077,2.333099603652954,0
40,1734972172.0950396,1734972174.0239685,1.9289288520812988,0
41,1734972172.7009177,1734972175.0597358,2.3588180541992188,0
42,1734972173.3261416,1734972175.6883776,2.3622360229492188,0
43,1734972173.8543098,1734972176.2060893,2.3517794609069824,0
44,1734972174.7861104,1734972176.4312048,1.645094394683838,0
45,1734972179.83097,1734972182.193156,2.3621859550476074,0
47,1734972180.2296758,1734972182.2172108,1.987534999847412,0
46,1734972180.1689625,1734972182.5739527,2.4049901962280273,0
48,1734972180.285335,1734972182.6806355,2.3953003883361816,0
