timestamp,queue_size,batch_current_size,request_rate
2024-12-23 18:05:28.682000,0.0,1.0,0.75
2024-12-23 18:05:30.692000,0.0,1.0,0.5
2024-12-23 18:05:32.700000,0.0,2.0,1.0
2024-12-23 18:05:34.708000,0.0,3.0,1.25
2024-12-23 18:05:36.716000,0.0,2.0,0.75
2024-12-23 18:05:38.724000,0.0,1.0,0.25
2024-12-23 18:05:40.742000,0.0,1.0,0.5
2024-12-23 18:05:42.751000,0.0,1.0,0.5
2024-12-23 18:05:44.759000,0.0,3.0,0.75
2024-12-23 18:05:46.768000,0.0,4.0,1.5
2024-12-23 18:05:48.776000,0.0,3.0,1.75
2024-12-23 18:05:50.792000,0.0,1.0,1.0
2024-12-23 18:05:52.800000,0.0,3.0,1.0
2024-12-23 18:05:54.808000,0.0,3.0,1.5
2024-12-23 18:05:56.816000,0.0,1.0,1.0
2024-12-23 18:05:58.824000,0.0,3.0,1.0
2024-12-23 18:06:00.836000,0.0,1.0,1.0
2024-12-23 18:06:02.844000,0.0,2.0,0.5
2024-12-23 18:06:04.853000,0.0,1.0,0.5
2024-12-23 18:06:06.860000,0.0,3.0,1.0
2024-12-23 18:06:08.868000,0.0,1.0,1.0
2024-12-23 18:06:10.876000,0.0,1.0,0.5
2024-12-23 18:06:12.884000,0.0,2.0,0.75
2024-12-23 18:06:14.892000,0.0,2.0,1.0
2024-12-23 18:06:16.900000,0.0,2.0,1.0
2024-12-23 18:06:18.908000,0.0,2.0,1.0
2024-12-23 18:06:20.917000,0.0,3.0,1.25
2024-12-23 18:06:22.925000,0.0,1.0,0.75
2024-12-23 18:06:24.932000,0.0,1.0,0.25
2024-12-23 18:06:26.941000,0.0,1.0,0.75
2024-12-23 18:06:28.948000,0.0,1.0,0.75
2024-12-23 18:06:30.956000,0.0,0.0,0.25
2024-12-23 18:06:32.965000,0.0,3.0,0.75
2024-12-23 18:06:34.983000,0.0,3.0,1.5
2024-12-23 18:06:36.992000,0.0,5.0,2.0
2024-12-23 18:06:39.001000,0.0,0.0,1.25
2024-12-23 18:06:41.008000,0.0,1.0,0.25
2024-12-23 18:06:43.016000,0.0,1.0,0.5
2024-12-23 18:06:45.025000,0.0,0.0,0.25
2024-12-23 18:06:47.036000,0.0,0.0,0.0
2024-12-23 18:06:49.045000,0.0,2.0,0.5
2024-12-23 18:06:51.052000,0.0,2.0,1.25
2024-12-23 18:06:53.060000,0.0,3.0,1.25
2024-12-23 18:06:55.068000,0.0,2.0,1.0
2024-12-23 18:06:57.077000,0.0,2.0,0.75
2024-12-23 18:06:59.091000,0.0,2.0,0.75
