timestamp,queue_size,batch_current_size,request_rate
2024-10-09 11:50:48.517000,0.0,0.0,0.0
2024-10-09 11:50:53.232000,99.0,1.0,30.5
2024-10-09 11:50:57.913000,199.0,0.0,37.0
2024-10-09 11:51:02.607000,199.0,1.0,16.25
2024-10-09 11:51:07.488000,199.0,1.0,13.0
2024-10-09 11:51:12.175000,199.0,1.0,12.75
2024-10-09 11:51:16.868000,199.0,1.0,9.75
2024-10-09 11:51:21.572000,199.0,1.0,14.0
2024-10-09 11:51:26.256000,199.0,1.0,4.0
2024-10-09 11:51:30.944000,199.0,1.0,8.25
2024-10-09 11:51:35.636000,199.0,0.0,15.5
2024-10-09 11:51:40.325000,199.0,1.0,5.0
2024-10-09 11:51:45.025000,199.0,1.0,3.75
2024-10-09 11:51:49.702000,199.0,1.0,13.75
2024-10-09 11:51:54.384000,199.0,1.0,12.75
2024-10-09 11:51:58.997000,199.0,0.0,8.75
2024-10-09 11:52:03.689000,199.0,1.0,13.75
2024-10-09 11:52:08.361000,199.0,1.0,13.75
2024-10-09 11:52:13.036000,199.0,1.0,10.5
2024-10-09 11:52:17.715000,199.0,1.0,14.25
2024-10-09 11:52:22.413000,199.0,1.0,13.0
2024-10-09 11:52:27.086000,199.0,1.0,14.25
2024-10-09 11:52:31.776000,199.0,1.0,15.0
2024-10-09 11:52:36.442000,199.0,0.0,10.25
2024-10-09 11:52:41.132000,199.0,0.0,9.25
2024-10-09 11:52:45.804000,199.0,0.0,16.5
2024-10-09 11:52:50.778000,199.0,1.0,14.25
2024-10-09 11:52:55.443000,199.0,1.0,13.0
2024-10-09 11:53:00.125000,199.0,1.0,13.75
2024-10-09 11:53:04.804000,199.0,1.0,15.5
2024-10-09 11:53:09.766000,199.0,0.0,15.0
2024-10-09 11:53:14.453000,199.0,1.0,13.75
2024-10-09 11:53:19.127000,199.0,1.0,11.0
2024-10-09 11:53:23.800000,199.0,1.0,8.25
2024-10-09 11:53:28.478000,199.0,1.0,7.5
2024-10-09 11:53:33.152000,199.0,1.0,10.0
2024-10-09 11:53:37.827000,199.0,1.0,12.5
2024-10-09 11:53:42.510000,199.0,0.0,16.0
2024-10-09 11:53:47.203000,199.0,0.0,9.000000000000002
2024-10-09 11:53:51.887000,199.0,1.0,10.5
2024-10-09 11:53:56.567000,199.0,1.0,7.0
2024-10-09 11:54:01.240000,199.0,1.0,11.5
2024-10-09 11:54:06.007000,199.0,1.0,13.75
2024-10-09 11:54:10.775000,199.0,1.0,11.5
2024-10-09 11:54:15.578000,199.0,1.0,10.5
2024-10-09 11:54:20.267000,199.0,0.0,13.0
2024-10-09 11:54:24.962000,199.0,1.0,7.0
2024-10-09 11:54:29.640000,199.0,1.0,8.75
2024-10-09 11:54:34.250000,199.0,1.0,9.75
2024-10-09 11:54:38.944000,199.0,1.0,13.25
2024-10-09 11:54:43.623000,199.0,1.0,13.5
2024-10-09 11:54:48.294000,199.0,1.0,2.5
2024-10-09 11:54:52.963000,199.0,0.0,15.5
2024-10-09 11:54:57.633000,199.0,0.0,15.5
2024-10-09 11:55:02.312000,199.0,1.0,15.249999999999996
