timestamp,queue_size,batch_current_size,request_rate
2024-10-09 11:32:11.037000,0.0,0.0,0.0
2024-10-09 11:32:15.724000,1.0,99.0,130.75
2024-10-09 11:32:20.413000,48.0,107.0,298.25
2024-10-09 11:32:25.112000,0.0,122.0,284.25
2024-10-09 11:32:29.810000,0.0,124.0,283.25
2024-10-09 11:32:34.484000,43.0,123.0,263.5
2024-10-09 11:32:39.168000,45.0,198.0,264.5
2024-10-09 11:32:43.848000,3.0,197.0,256.0
2024-10-09 11:32:48.526000,0.0,145.0,256.25
2024-10-09 11:32:53.371000,0.0,141.0,268.5
2024-10-09 11:32:58.050000,4.0,196.0,261.25
2024-10-09 11:33:02.919000,11.0,127.0,256.25
2024-10-09 11:33:07.530000,34.0,127.0,260.25
2024-10-09 11:33:12.214000,0.0,140.0,261.75
2024-10-09 11:33:16.905000,19.0,137.0,279.25
2024-10-09 11:33:21.603000,22.0,123.0,261.0
2024-10-09 11:33:26.128000,0.0,116.0,265.0
2024-10-09 11:33:30.821000,0.0,121.0,245.5
2024-10-09 11:33:35.496000,0.0,156.0,251.5
2024-10-09 11:33:40.169000,0.0,138.0,263.0
2024-10-09 11:33:44.878000,0.0,148.0,270.75
2024-10-09 11:33:49.578000,30.0,112.0,270.5
2024-10-09 11:33:54.260000,0.0,129.0,260.5
2024-10-09 11:33:58.953000,0.0,135.0,264.0
2024-10-09 11:34:04.725000,11.0,189.0,261.0
2024-10-09 11:34:09.409000,0.0,198.0,275.50000000000006
2024-10-09 11:34:14.107000,7.0,193.0,266.75
2024-10-09 11:34:18.795000,13.0,187.0,267.5
2024-10-09 11:34:23.487000,4.0,138.0,260.25
2024-10-09 11:34:28.087000,29.0,171.0,259.25
2024-10-09 11:34:32.783000,19.0,123.0,274.75
2024-10-09 11:34:37.466000,18.0,198.0,270.0
2024-10-09 11:34:42.160000,0.0,118.0,248.25
2024-10-09 11:34:46.844000,0.0,21.0,92.25
2024-10-09 11:34:51.544000,0.0,0.0,0.0
2024-10-09 11:34:56.244000,0.0,0.0,0.0
2024-10-09 11:35:01.248000,0.0,0.0,0.0
2024-10-09 11:35:05.948000,0.0,0.0,0.0
2024-10-09 11:35:10.641000,0.0,0.0,0.0
2024-10-09 11:35:15.244000,0.0,0.0,0.0
2024-10-09 11:35:19.927000,0.0,0.0,0.0
2024-10-09 11:35:24.621000,0.0,0.0,0.0
