timestamp,queue_size,batch_current_size,request_rate
2024-10-09 10:36:10.934000,5.0,95.0,100.0254
2024-10-09 10:36:15.607000,0.0,157.0,330.75
2024-10-09 10:36:20.291000,5.0,193.0,310.5
2024-10-09 10:36:25.826000,27.0,173.0,318.0
2024-10-09 10:36:30.590000,40.0,112.0,335.25
2024-10-09 10:36:35.265000,17.0,137.0,297.0
2024-10-09 10:36:39.971000,0.0,128.0,303.25
2024-10-09 10:36:44.650000,42.0,78.0,289.5
2024-10-09 10:36:49.327000,0.0,143.0,292.25
2024-10-09 10:36:54.011000,71.0,129.0,297.0
2024-10-09 10:36:58.698000,0.0,134.0,289.25
2024-10-09 10:37:03.391000,31.0,111.0,296.25
2024-10-09 10:37:08.088000,4.0,196.0,286.75
2024-10-09 10:37:12.761000,0.0,154.0,283.75
2024-10-09 10:37:17.456000,0.0,134.0,285.75
2024-10-09 10:37:22.261000,2.0,198.0,288.25
2024-10-09 10:37:27.044000,4.0,143.0,297.5
2024-10-09 10:37:31.737000,6.0,194.0,261.0
2024-10-09 10:37:36.414000,0.0,148.0,279.75
2024-10-09 10:37:41.114000,2.0,198.0,289.0
2024-10-09 10:37:45.802000,25.0,101.0,304.75
2024-10-09 10:37:50.471000,3.0,74.0,287.5
2024-10-09 10:37:55.154000,0.0,145.0,290.5
2024-10-09 10:37:59.834000,0.0,125.0,302.75
2024-10-09 10:38:04.522000,0.0,199.0,303.75
2024-10-09 10:38:09.141000,43.0,70.0,315.25
2024-10-09 10:38:13.843000,0.0,140.0,289.5
2024-10-09 10:38:18.535000,2.0,129.0,282.25
2024-10-09 10:38:23.247000,23.0,49.0,231.75
2024-10-09 10:38:27.928000,0.0,17.0,194.5
2024-10-09 10:38:32.601000,0.0,0.0,0.0
2024-10-09 10:38:37.292000,0.0,0.0,0.0
2024-10-09 10:38:41.994000,0.0,0.0,0.0
2024-10-09 10:38:46.687000,0.0,0.0,0.0
2024-10-09 10:38:51.375000,0.0,0.0,0.0
2024-10-09 10:38:56.064000,0.0,0.0,0.0
2024-10-09 10:39:00.757000,0.0,0.0,0.0
2024-10-09 10:39:05.452000,0.0,0.0,0.0
2024-10-09 10:39:10.154000,0.0,0.0,0.0
2024-10-09 10:39:14.846000,0.0,0.0,0.0
2024-10-09 10:39:19.524000,0.0,0.0,0.0
2024-10-09 10:39:24.263000,0.0,0.0,0.0
2024-10-09 10:39:28.949000,0.0,0.0,0.0
2024-10-09 10:39:33.637000,0.0,0.0,0.0
2024-10-09 10:39:38.331000,0.0,0.0,0.0
2024-10-09 10:39:43.039000,0.0,0.0,0.0
2024-10-09 10:39:47.731000,0.0,0.0,0.0
2024-10-09 10:39:52.415000,0.0,0.0,0.0
2024-10-09 10:39:57.107000,0.0,0.0,0.0
2024-10-09 10:40:01.799000,0.0,0.0,0.0
2024-10-09 10:40:06.499000,0.0,0.0,0.0
2024-10-09 10:40:11.115000,0.0,0.0,0.0
2024-10-09 10:40:15.732000,0.0,0.0,0.0
2024-10-09 10:40:20.424000,0.0,0.0,0.0
2024-10-09 10:40:25.540000,0.0,0.0,0.0
2024-10-09 10:40:30.155000,0.0,0.0,0.0
2024-10-09 10:40:34.841000,0.0,0.0,0.0
2024-10-09 10:40:39.529000,0.0,0.0,0.0
2024-10-09 10:40:44.241000,0.0,0.0,0.0
2024-10-09 10:40:48.942000,0.0,0.0,0.0
2024-10-09 10:40:53.654000,0.0,0.0,0.0
2024-10-09 10:40:58.338000,0.0,0.0,0.0
2024-10-09 10:41:03.034000,0.0,0.0,0.0
2024-10-09 10:41:07.743000,0.0,0.0,0.0
2024-10-09 10:41:12.455000,0.0,0.0,0.0
2024-10-09 10:41:17.147000,0.0,0.0,0.0
2024-10-09 10:41:21.934000,0.0,0.0,0.0
2024-10-09 10:41:26.631000,0.0,0.0,0.0
2024-10-09 10:41:31.591000,0.0,0.0,0.0
2024-10-09 10:41:36.295000,0.0,0.0,0.0
2024-10-09 10:41:40.996000,0.0,0.0,0.0
2024-10-09 10:41:45.673000,0.0,0.0,0.0
2024-10-09 10:41:50.350000,0.0,0.0,0.0
2024-10-09 10:41:55.032000,0.0,0.0,0.0
