timestamp,queue_size,batch_current_size,request_rate
2024-10-09 11:59:35.974000,0.0,0.0,0.0
2024-10-09 11:59:40.671000,99.0,1.0,32.5
2024-10-09 11:59:45.363000,299.0,1.0,26.75
2024-10-09 11:59:50.055000,299.0,1.0,13.0
2024-10-09 11:59:54.739000,299.0,1.0,13.0
2024-10-09 11:59:59.438000,299.0,1.0,3.25
2024-10-09 12:00:04.130000,299.0,1.0,13.499999999999996
2024-10-09 12:00:08.822000,299.0,1.0,13.25
2024-10-09 12:00:13.506000,299.0,1.0,13.5
2024-10-09 12:00:18.179000,299.0,1.0,12.75
2024-10-09 12:00:22.852000,299.0,1.0,5.25
2024-10-09 12:00:27.524000,299.0,1.0,15.5
2024-10-09 12:00:32.212000,299.0,1.0,5.75
2024-10-09 12:00:36.899000,299.0,1.0,12.75
2024-10-09 12:00:41.590000,299.0,1.0,12.0
2024-10-09 12:00:46.197000,299.0,1.0,8.25
2024-10-09 12:00:50.891000,299.0,1.0,10.25
2024-10-09 12:00:55.574000,299.0,1.0,14.25
2024-10-09 12:01:00.243000,299.0,0.0,8.5
2024-10-09 12:01:04.841000,299.0,1.0,15.0
2024-10-09 12:01:09.526000,299.0,0.0,15.25
2024-10-09 12:01:14.286000,299.0,1.0,14.0
2024-10-09 12:01:18.973000,299.0,1.0,14.5
2024-10-09 12:01:23.652000,299.0,1.0,14.5
2024-10-09 12:01:28.328000,299.0,1.0,9.25
2024-10-09 12:01:33.001000,299.0,1.0,15.0
2024-10-09 12:01:37.673000,299.0,1.0,15.75
2024-10-09 12:01:42.374000,299.0,1.0,8.0
2024-10-09 12:01:47.049000,299.0,1.0,7.5
2024-10-09 12:01:51.728000,299.0,1.0,14.5
2024-10-09 12:01:56.412000,299.0,1.0,15.25
2024-10-09 12:02:01.093000,299.0,1.0,11.0
2024-10-09 12:02:05.689000,299.0,1.0,10.0
2024-10-09 12:02:10.370000,299.0,1.0,14.5
2024-10-09 12:02:15.485000,299.0,1.0,10.25
2024-10-09 12:02:20.169000,299.0,0.0,14.25
2024-10-09 12:02:24.857000,299.0,0.0,14.25
2024-10-09 12:02:29.533000,299.0,0.0,15.5
2024-10-09 12:02:34.204000,299.0,1.0,8.25
2024-10-09 12:02:38.883000,299.0,1.0,12.5
2024-10-09 12:02:43.567000,299.0,0.0,12.75
2024-10-09 12:02:48.248000,299.0,1.0,14.5
2024-10-09 12:02:52.935000,299.0,1.0,10.0
2024-10-09 12:02:57.615000,299.0,1.0,13.25
2024-10-09 12:03:02.289000,299.0,1.0,12.25
2024-10-09 12:03:06.973000,299.0,1.0,2.0
2024-10-09 12:03:11.800000,299.0,1.0,6.5
2024-10-09 12:03:16.470000,299.0,1.0,8.5
2024-10-09 12:03:21.544000,299.0,1.0,8.5
2024-10-09 12:03:26.235000,299.0,1.0,14.75
2024-10-09 12:03:30.932000,299.0,1.0,9.75
2024-10-09 12:03:35.924000,299.0,1.0,8.0
2024-10-09 12:03:40.605000,299.0,1.0,13.5
2024-10-09 12:03:45.275000,299.0,1.0,8.749999999999998
2024-10-09 12:03:49.956000,299.0,1.0,2.5
2024-10-09 12:03:54.628000,299.0,1.0,12.0
2024-10-09 12:03:59.310000,299.0,0.0,12.5
2024-10-09 12:04:03.994000,299.0,0.0,14.0
2024-10-09 12:04:08.970000,299.0,1.0,8.5
2024-10-09 12:04:13.647000,299.0,1.0,9.75
2024-10-09 12:04:18.348000,299.0,1.0,13.0
2024-10-09 12:04:23.018000,299.0,1.0,12.5
2024-10-09 12:04:27.699000,299.0,1.0,2.5
2024-10-09 12:04:32.377000,299.0,1.0,11.75
2024-10-09 12:04:37.059000,299.0,1.0,14.75
2024-10-09 12:04:41.735000,490.0,1.0,62.25
2024-10-09 12:04:46.416000,299.0,1.0,284.25
2024-10-09 12:04:51.090000,299.0,1.0,308.0
2024-10-09 12:04:55.767000,99.0,1.0,160.5
2024-10-09 12:05:00.458000,0.0,0.0,0.0
2024-10-09 12:05:05.160000,0.0,0.0,0.0
2024-10-09 12:05:09.839000,0.0,0.0,0.0
