timestamp,queue_size,batch_current_size,request_rate
2024-10-09 11:36:17.405000,0.0,0.0,0.0
2024-10-09 11:36:22.095000,37.0,67.0,157.75
2024-10-09 11:36:26.776000,0.0,230.0,331.25
2024-10-09 11:36:31.456000,37.0,202.0,309.5
2024-10-09 11:36:36.056000,0.0,193.0,287.25
2024-10-09 11:36:40.781000,0.0,226.0,287.5
2024-10-09 11:36:45.461000,0.0,200.0,307.5
2024-10-09 11:36:50.158000,0.0,191.0,282.0
2024-10-09 11:36:54.769000,0.0,205.0,289.25
2024-10-09 11:36:59.377000,0.0,201.0,284.75
2024-10-09 11:37:04.077000,0.0,204.0,286.75
2024-10-09 11:37:08.763000,0.0,212.0,284.0
2024-10-09 11:37:13.460000,0.0,202.0,282.75
2024-10-09 11:37:18.149000,0.0,184.0,284.25
2024-10-09 11:37:22.838000,0.0,208.0,297.0
2024-10-09 11:37:27.527000,0.0,209.0,286.25
2024-10-09 11:37:32.215000,0.0,219.0,279.0
2024-10-09 11:37:36.896000,0.0,190.0,286.0
2024-10-09 11:37:41.585000,0.0,206.0,269.5
2024-10-09 11:37:46.288000,0.0,209.0,269.5
2024-10-09 11:37:50.960000,0.0,212.0,260.0
2024-10-09 11:37:55.652000,0.0,209.0,265.25
2024-10-09 11:38:00.608000,4.0,224.0,263.0
2024-10-09 11:38:05.300000,0.0,203.0,268.75
2024-10-09 11:38:09.986000,0.0,213.0,266.5
2024-10-09 11:38:14.593000,5.0,195.0,277.75
2024-10-09 11:38:19.202000,0.0,191.0,270.5
2024-10-09 11:38:23.819000,0.0,201.0,279.25
2024-10-09 11:38:28.510000,0.0,218.0,280.24999999999994
2024-10-09 11:38:33.195000,0.0,215.0,290.75
2024-10-09 11:38:37.869000,0.0,204.0,287.75
2024-10-09 11:38:42.560000,0.0,194.0,284.5
2024-10-09 11:38:47.259000,0.0,196.0,290.25
2024-10-09 11:38:51.971000,0.0,214.0,283.0
2024-10-09 11:38:56.850000,0.0,202.0,286.5
2024-10-09 11:39:01.867000,0.0,223.0,270.25
2024-10-09 11:39:07.048000,0.0,205.0,257.5
2024-10-09 11:39:11.760000,0.0,218.0,267.5
2024-10-09 11:39:16.518000,2.0,292.0,253.0
2024-10-09 11:39:21.236000,2.0,298.0,291.75
2024-10-09 11:39:25.927000,8.0,292.0,267.75
2024-10-09 11:39:30.612000,7.0,290.0,281.25
2024-10-09 11:39:35.283000,6.0,294.0,278.5
2024-10-09 11:39:39.965000,5.0,295.0,282.75
2024-10-09 11:39:44.642000,2.0,298.0,293.25
2024-10-09 11:39:49.339000,23.0,213.0,271.0
2024-10-09 11:39:54.030000,4.0,125.0,206.0
2024-10-09 11:39:58.658000,0.0,0.0,0.0
2024-10-09 11:40:03.442000,0.0,0.0,0.0
2024-10-09 11:40:08.142000,0.0,0.0,0.0
2024-10-09 11:40:12.836000,0.0,0.0,0.0
2024-10-09 11:40:17.509000,0.0,0.0,0.0
2024-10-09 11:40:22.195000,0.0,0.0,0.0
2024-10-09 11:40:26.875000,0.0,0.0,0.0
2024-10-09 11:40:31.559000,0.0,0.0,0.0
2024-10-09 11:40:36.239000,0.0,0.0,0.0
