timestamp,queue_size,batch_current_size,request_rate
2024-10-09 12:26:18.490000,0.0,0.0,0.0
2024-10-09 12:26:23.176000,99.0,1.0,32.24999999999999
2024-10-09 12:26:27.849000,99.0,1.0,12.0
2024-10-09 12:26:32.646000,99.0,1.0,12.0
2024-10-09 12:26:37.337000,99.0,1.0,13.25
2024-10-09 12:26:42.031000,99.0,1.0,13.5
2024-10-09 12:26:46.703000,99.0,0.0,17.0
2024-10-09 12:26:51.304000,99.0,1.0,13.5
2024-10-09 12:26:55.991000,99.0,0.0,3.75
2024-10-09 12:27:00.665000,99.0,1.0,11.75
2024-10-09 12:27:05.352000,99.0,1.0,11.25
2024-10-09 12:27:10.021000,99.0,1.0,11.0
2024-10-09 12:27:14.687000,99.0,0.0,10.0
2024-10-09 12:27:19.378000,99.0,1.0,16.25
2024-10-09 12:27:24.065000,99.0,1.0,2.0
2024-10-09 12:27:28.747000,99.0,1.0,12.75
2024-10-09 12:27:33.652000,99.0,0.0,12.0
2024-10-09 12:27:38.322000,99.0,1.0,14.25
2024-10-09 12:27:43.026000,99.0,1.0,8.5
2024-10-09 12:27:47.722000,99.0,1.0,8.5
2024-10-09 12:27:52.418000,99.0,1.0,0.0
2024-10-09 12:27:57.118000,99.0,1.0,10.75
2024-10-09 12:28:01.805000,99.0,1.0,11.5
2024-10-09 12:28:06.488000,99.0,1.0,15.75
2024-10-09 12:28:11.162000,99.0,1.0,15.25
2024-10-09 12:28:15.849000,99.0,0.0,15.5
2024-10-09 12:28:20.525000,99.0,0.0,11.75
2024-10-09 12:28:25.213000,99.0,0.0,13.0
2024-10-09 12:28:29.983000,99.0,1.0,11.5
2024-10-09 12:28:35.059000,99.0,1.0,6.5
2024-10-09 12:28:39.747000,99.0,1.0,12.75
2024-10-09 12:28:44.421000,99.0,1.0,16.0
2024-10-09 12:28:49.105000,99.0,1.0,11.5
2024-10-09 12:28:53.785000,99.0,1.0,13.25
2024-10-09 12:28:58.471000,99.0,1.0,10.75
2024-10-09 12:29:03.157000,99.0,1.0,9.75
2024-10-09 12:29:07.827000,99.0,0.0,16.0
2024-10-09 12:29:12.506000,99.0,1.0,16.25
2024-10-09 12:29:17.190000,99.0,0.0,15.749999999999996
2024-10-09 12:29:21.864000,99.0,1.0,13.75
2024-10-09 12:29:26.550000,99.0,1.0,12.5
2024-10-09 12:29:31.374000,99.0,1.0,4.5
2024-10-09 12:29:36.061000,99.0,1.0,6.0
2024-10-09 12:29:40.764000,99.0,1.0,12.0
2024-10-09 12:29:45.459000,99.0,1.0,11.25
2024-10-09 12:29:50.146000,99.0,1.0,10.75
2024-10-09 12:29:54.812000,99.0,1.0,7.0
2024-10-09 12:29:59.493000,99.0,1.0,13.25
2024-10-09 12:30:04.175000,99.0,1.0,10.25
2024-10-09 12:30:08.847000,99.0,1.0,15.25
2024-10-09 12:30:13.540000,99.0,1.0,12.25
2024-10-09 12:30:18.232000,99.0,1.0,11.25
2024-10-09 12:30:22.933000,99.0,1.0,7.0
2024-10-09 12:30:27.608000,99.0,1.0,15.5
2024-10-09 12:30:32.299000,99.0,1.0,15.0
2024-10-09 12:30:36.970000,99.0,1.0,10.75
2024-10-09 12:30:41.645000,99.0,1.0,12.75
2024-10-09 12:30:46.318000,99.0,1.0,14.25
2024-10-09 12:30:51,99.0,1.0,10.25
2024-10-09 12:30:55.686000,99.0,1.0,9.5
2024-10-09 12:31:00.361000,99.0,1.0,10.25
2024-10-09 12:31:05.050000,99.0,1.0,11.25
2024-10-09 12:31:09.747000,99.0,1.0,14.25
2024-10-09 12:31:14.437000,99.0,1.0,6.0
2024-10-09 12:31:19.122000,99.0,1.0,7.75
2024-10-09 12:31:23.801000,99.0,1.0,15.0
2024-10-09 12:31:28.471000,99.0,1.0,111.75
2024-10-09 12:31:33.456000,99.0,1.0,111.75
2024-10-09 12:31:38.140000,0.0,0.0,28.0
2024-10-09 12:31:42.838000,0.0,0.0,0.0
2024-10-09 12:31:47.529000,0.0,0.0,0.0
2024-10-09 12:31:52.221000,0.0,0.0,0.0
2024-10-09 12:31:56.913000,0.0,0.0,0.0
