timestamp,queue_size,batch_current_size,request_rate
2024-12-03 21:11:41.071000,0.0,0.0,0.0
2024-12-03 21:11:43.081000,9.0,1.0,2.5
2024-12-03 21:11:45.088000,17.0,1.0,4.75
2024-12-03 21:11:47.095000,18.0,1.0,2.75
2024-12-03 21:11:49.105000,26.0,1.0,2.75
2024-12-03 21:11:51.111000,35.0,1.0,4.5
2024-12-03 21:11:53.118000,35.0,1.0,2.5
2024-12-03 21:11:55.125000,37.0,1.0,0.75
2024-12-03 21:11:57.133000,42.0,1.0,2.0
2024-12-03 21:11:59.141000,47.0,1.0,3.0
2024-12-03 21:12:01.148000,50.0,1.0,2.5
2024-12-03 21:12:03.156000,51.0,1.0,1.25
2024-12-03 21:12:05.163000,53.0,1.0,1.0
2024-12-03 21:12:07.172000,56.0,1.0,1.5
2024-12-03 21:12:09.179000,56.0,1.0,1.25
2024-12-03 21:12:11.186000,64.0,1.0,2.75
2024-12-03 21:12:13.194000,69.0,1.0,3.75
2024-12-03 21:12:15.203000,72.0,1.0,2.25
2024-12-03 21:12:17.210000,75.0,1.0,1.75
2024-12-03 21:12:19.217000,80.0,1.0,2.25
2024-12-03 21:12:21.224000,85.0,1.0,2.75
2024-12-03 21:12:23.232000,91.0,1.0,3.0
2024-12-03 21:12:25.240000,94.0,1.0,2.5
2024-12-03 21:12:27.247000,94.0,1.0,1.0
2024-12-03 21:12:29.254000,93.0,1.0,0.0
2024-12-03 21:12:31.261000,92.0,1.0,0.0
2024-12-03 21:12:33.269000,91.0,1.0,0.0
2024-12-03 21:12:35.276000,91.0,1.0,0.0
2024-12-03 21:12:37.283000,90.0,1.0,0.0
2024-12-03 21:12:39.290000,89.0,1.0,0.0
2024-12-03 21:12:41.299000,88.0,1.0,0.0
2024-12-03 21:12:43.306000,87.0,1.0,0.0
2024-12-03 21:12:45.313000,86.0,1.0,0.0
2024-12-03 21:12:47.320000,85.0,0.0,0.0
2024-12-03 21:12:49.327000,85.0,1.0,0.0
2024-12-03 21:12:51.336000,84.0,1.0,0.0
2024-12-03 21:12:53.343000,84.0,1.0,0.0
2024-12-03 21:12:55.350000,82.0,1.0,0.0
2024-12-03 21:12:57.357000,82.0,1.0,0.0
2024-12-03 21:12:59.367000,81.0,1.0,0.0
2024-12-03 21:13:01.374000,80.0,1.0,0.0
2024-12-03 21:13:03.381000,80.0,1.0,0.0
2024-12-03 21:13:05.388000,79.0,1.0,0.0
2024-12-03 21:13:07.397000,79.0,1.0,0.0
2024-12-03 21:13:09.404000,79.0,1.0,0.0
2024-12-03 21:13:11.412000,78.0,1.0,0.0
2024-12-03 21:13:13.418000,77.0,1.0,0.0
2024-12-03 21:13:15.427000,77.0,1.0,0.0
2024-12-03 21:13:17.435000,76.0,1.0,0.0
2024-12-03 21:13:19.443000,76.0,1.0,0.0
2024-12-03 21:13:21.450000,75.0,1.0,0.0
2024-12-03 21:13:23.456000,75.0,1.0,0.0
2024-12-03 21:13:25.465000,74.0,1.0,0.0
2024-12-03 21:13:27.472000,74.0,1.0,0.0
2024-12-03 21:13:29.479000,73.0,1.0,0.0
2024-12-03 21:13:31.485000,72.0,1.0,0.0
2024-12-03 21:13:33.494000,72.0,1.0,0.0
2024-12-03 21:13:35.503000,71.0,1.0,0.0
2024-12-03 21:13:37.510000,71.0,1.0,0.0
2024-12-03 21:13:39.517000,70.0,1.0,0.0
2024-12-03 21:13:41.524000,70.0,1.0,0.0
2024-12-03 21:13:43.531000,69.0,1.0,0.0
2024-12-03 21:13:45.540000,68.0,1.0,0.0
2024-12-03 21:13:47.547000,68.0,1.0,0.0
2024-12-03 21:13:49.554000,67.0,1.0,0.0
2024-12-03 21:13:51.561000,66.0,1.0,0.0
2024-12-03 21:13:53.569000,65.0,1.0,0.0
2024-12-03 21:13:55.576000,64.0,1.0,0.0
2024-12-03 21:13:57.583000,63.0,1.0,0.0
2024-12-03 21:13:59.589000,62.0,1.0,0.0
2024-12-03 21:14:01.596000,62.0,1.0,0.0
2024-12-03 21:14:03.607000,61.0,1.0,0.0
2024-12-03 21:14:05.614000,60.0,1.0,0.0
2024-12-03 21:14:07.620000,59.0,1.0,0.0
2024-12-03 21:14:09.629000,58.0,1.0,0.0
2024-12-03 21:14:11.635000,58.0,1.0,0.0
2024-12-03 21:14:13.643000,57.0,1.0,0.0
2024-12-03 21:14:15.650000,56.0,1.0,0.0
2024-12-03 21:14:17.657000,55.0,1.0,0.0
2024-12-03 21:14:19.664000,55.0,1.0,0.0
2024-12-03 21:14:21.673000,54.0,1.0,0.0
2024-12-03 21:14:23.681000,53.0,1.0,0.0
2024-12-03 21:14:25.688000,53.0,1.0,0.0
2024-12-03 21:14:27.695000,52.0,1.0,0.0
2024-12-03 21:14:29.703000,51.0,1.0,0.0
2024-12-03 21:14:31.711000,51.0,1.0,0.0
2024-12-03 21:14:33.719000,50.0,1.0,0.0
2024-12-03 21:14:35.726000,50.0,1.0,0.0
2024-12-03 21:14:37.733000,49.0,1.0,0.0
2024-12-03 21:14:39.741000,49.0,1.0,0.0
2024-12-03 21:14:41.749000,48.0,1.0,0.0
2024-12-03 21:14:43.756000,47.0,1.0,0.0
2024-12-03 21:14:45.764000,46.0,1.0,0.0
2024-12-03 21:14:47.772000,46.0,1.0,0.0
2024-12-03 21:14:49.781000,45.0,1.0,0.0
2024-12-03 21:14:51.788000,44.0,1.0,0.0
2024-12-03 21:14:53.796000,44.0,1.0,0.0
2024-12-03 21:14:55.803000,43.0,1.0,0.0
2024-12-03 21:14:57.811000,42.0,1.0,0.0
2024-12-03 21:14:59.818000,41.0,1.0,0.0
2024-12-03 21:15:01.825000,41.0,1.0,0.0
2024-12-03 21:15:03.832000,40.0,1.0,0.0
2024-12-03 21:15:05.839000,40.0,1.0,0.0
