timestamp,queue_size,batch_current_size,request_rate
2024-11-19 10:32:20.199000,27.0,1.0,0.0
2024-11-19 10:32:25.220000,48.0,1.0,11.0
2024-11-19 10:32:30.231000,95.0,1.0,12.0
2024-11-19 10:32:35.243000,147.0,1.0,11.0
2024-11-19 10:32:40.252000,206.0,0.0,14.0
2024-11-19 10:32:45.277000,270.0,1.0,10.0
2024-11-19 10:32:50.288000,310.0,1.0,10.0
2024-11-19 10:32:55.296000,373.0,1.0,17.0
2024-11-19 10:33:00.308000,399.0,1.0,6.5
2024-11-19 10:33:05.316000,399.0,1.0,1.0
2024-11-19 10:33:10.329000,399.0,1.0,0.75
2024-11-19 10:33:15.340000,399.0,1.0,1.0
2024-11-19 10:33:20.352000,399.0,1.0,0.75
2024-11-19 10:33:25.360000,399.0,1.0,1.0
2024-11-19 10:33:30.368000,399.0,1.0,0.75
2024-11-19 10:33:35.381000,399.0,1.0,1.0
2024-11-19 10:33:40.392000,399.0,1.0,1.0
2024-11-19 10:33:45.400000,399.0,1.0,0.75
2024-11-19 10:33:50.408000,399.0,1.0,1.0
2024-11-19 10:33:55.419000,395.0,1.0,0.0
2024-11-19 10:34:00.428000,390.0,1.0,0.0
2024-11-19 10:34:05.444000,386.0,1.0,0.0
2024-11-19 10:34:10.452000,381.0,1.0,0.0
2024-11-19 10:34:15.463000,377.0,1.0,0.0
2024-11-19 10:34:20.472000,372.0,1.0,0.0
2024-11-19 10:34:25.480000,368.0,1.0,0.0
2024-11-19 10:34:30.492000,363.0,1.0,0.0
2024-11-19 10:34:35.503000,359.0,1.0,0.0
2024-11-19 10:34:40.512000,354.0,1.0,0.0
2024-11-19 10:34:45.520000,350.0,1.0,0.0
2024-11-19 10:34:50.528000,345.0,1.0,0.0
2024-11-19 10:34:55.544000,341.0,1.0,0.0
2024-11-19 10:35:00.552000,336.0,1.0,0.0
2024-11-19 10:35:05.560000,332.0,1.0,0.0
2024-11-19 10:35:10.570000,328.0,1.0,0.0
2024-11-19 10:35:15.580000,323.0,1.0,0.0
2024-11-19 10:35:20.588000,319.0,1.0,0.0
2024-11-19 10:35:25.596000,314.0,1.0,0.0
2024-11-19 10:35:30.608000,310.0,1.0,0.0
2024-11-19 10:35:35.616000,305.0,1.0,0.0
2024-11-19 10:35:40.629000,301.0,1.0,0.0
2024-11-19 10:35:45.640000,296.0,1.0,0.0
2024-11-19 10:35:50.650000,292.0,1.0,0.0
2024-11-19 10:35:55.660000,287.0,1.0,0.0
2024-11-19 10:36:00.668000,283.0,1.0,0.0
2024-11-19 10:36:05.676000,278.0,1.0,0.0
2024-11-19 10:36:10.684000,274.0,1.0,0.0
2024-11-19 10:36:15.696000,269.0,1.0,0.0
2024-11-19 10:36:20.704000,265.0,1.0,0.0
2024-11-19 10:36:25.715000,260.0,1.0,0.0
2024-11-19 10:36:30.723000,256.0,1.0,0.0
2024-11-19 10:36:35.732000,252.0,1.0,0.0
2024-11-19 10:36:40.740000,247.0,1.0,0.0
2024-11-19 10:36:45.751000,243.0,1.0,0.0
2024-11-19 10:36:50.760000,238.0,1.0,0.0
2024-11-19 10:36:55.772000,234.0,1.0,0.0
2024-11-19 10:37:00.780000,229.0,1.0,0.0
2024-11-19 10:37:05.791000,225.0,1.0,0.0
2024-11-19 10:37:10.800000,220.0,1.0,0.0
2024-11-19 10:37:15.808000,216.0,1.0,0.0
2024-11-19 10:37:20.824000,211.0,1.0,0.0
2024-11-19 10:37:25.833000,207.0,1.0,0.0
2024-11-19 10:37:30.840000,202.0,1.0,0.0
2024-11-19 10:37:35.848000,198.0,1.0,0.0
2024-11-19 10:37:40.860000,193.0,1.0,0.0
2024-11-19 10:37:45.871000,186.0,1.0,0.0
2024-11-19 10:37:50.888000,143.0,1.0,0.0
2024-11-19 10:37:55.896000,75.0,1.0,0.0
2024-11-19 10:38:00.904000,10.0,1.0,0.0
