timestamp,queue_size,batch_current_size,request_rate
2024-11-18 12:07:40.196000,0.0,76.0,0.0
2024-11-18 12:07:45.208000,0.0,40.0,18.0
2024-11-18 12:07:50.216000,2.0,32.0,18.5
2024-11-18 12:07:55.224000,8.0,60.0,23.0
2024-11-18 12:08:00.236000,8.0,80.0,23.0
2024-11-18 12:08:05.248000,16.0,76.0,23.0
2024-11-18 12:08:10.259000,4.0,64.0,19.0
2024-11-18 12:08:15.272000,0.0,68.0,15.0
2024-11-18 12:08:20.280000,0.0,16.0,9.0
2024-11-18 12:08:25.292000,0.0,40.0,20.0
2024-11-18 12:08:30.300000,4.0,44.0,14.0
