timestamp,queue_size,batch_current_size,request_rate
2024-12-23 08:32:13.647000,0.0,0.0,0.0
2024-12-23 08:32:15.656000,0.0,0.0,0.0
2024-12-23 08:32:17.665000,0.0,1.0,0.25
2024-12-23 08:32:19.675000,0.0,1.0,0.5
2024-12-23 08:32:21.684000,0.0,1.0,0.25
2024-12-23 08:32:23.692000,0.0,0.0,0.0
2024-12-23 08:32:25.700000,0.0,0.0,0.0
2024-12-23 08:32:27.707000,0.0,0.0,0.0
2024-12-23 08:32:29.715000,0.0,0.0,0.0
2024-12-23 08:32:31.729000,0.0,0.0,0.0
2024-12-23 08:32:33.736000,0.0,0.0,0.0
2024-12-23 08:32:35.744000,0.0,1.0,0.25
2024-12-23 08:32:37.754000,0.0,0.0,0.25
2024-12-23 08:32:39.761000,0.0,0.0,0.0
2024-12-23 08:32:41.773000,0.0,0.0,0.0
2024-12-23 08:32:43.781000,0.0,0.0,0.0
2024-12-23 08:32:45.788000,0.0,0.0,0.0
2024-12-23 08:32:47.793000,0.0,0.0,0.0
2024-12-23 08:32:49.801000,0.0,0.0,0.0
2024-12-23 08:32:51.813000,0.0,0.0,0.0
2024-12-23 08:32:53.820000,0.0,0.0,0.0
2024-12-23 08:32:55.828000,0.0,0.0,0.0
2024-12-23 08:32:57.835000,0.0,0.0,0.0
2024-12-23 08:32:59.843000,0.0,0.0,0.0
2024-12-23 08:33:01.852000,0.0,1.0,0.25
2024-12-23 08:33:03.866000,0.0,0.0,0.25
2024-12-23 08:33:05.872000,0.0,0.0,0.0
2024-12-23 08:33:07.880000,0.0,0.0,0.0
2024-12-23 08:33:09.889000,0.0,0.0,0.0
2024-12-23 08:33:11.896000,0.0,0.0,0.0
2024-12-23 08:33:13.904000,0.0,0.0,0.0
2024-12-23 08:33:15.912000,0.0,0.0,0.0
2024-12-23 08:33:17.919000,0.0,0.0,0.0
2024-12-23 08:33:19.931000,0.0,0.0,0.0
2024-12-23 08:33:21.938000,0.0,0.0,0.0
2024-12-23 08:33:23.944000,0.0,1.0,0.25
2024-12-23 08:33:25.953000,0.0,0.0,0.25
2024-12-23 08:33:27.961000,0.0,0.0,0.0
2024-12-23 08:33:29.973000,0.0,0.0,0.0
2024-12-23 08:33:31.980000,0.0,0.0,0.0
2024-12-23 08:33:33.988000,0.0,0.0,0.0
2024-12-23 08:33:35.996000,0.0,0.0,0.0
2024-12-23 08:33:38.003000,0.0,0.0,0.0
