timestamp,queue_size,batch_current_size,request_rate
2024-12-23 08:45:44.730000,0.0,1.0,1.0
2024-12-23 08:45:46.739000,0.0,2.0,0.75
2024-12-23 08:45:48.747000,0.0,1.0,1.0
2024-12-23 08:45:50.753000,0.0,2.0,0.75
2024-12-23 08:45:52.760000,0.0,3.0,1.0
2024-12-23 08:45:54.776000,0.0,1.0,0.75
2024-12-23 08:45:56.784000,0.0,3.0,1.0
2024-12-23 08:45:58.793000,0.0,0.0,0.75
2024-12-23 08:46:00.801000,0.0,2.0,0.5
2024-12-23 08:46:02.812000,0.0,3.0,1.5
2024-12-23 08:46:04.820000,0.0,4.0,2.0
2024-12-23 08:46:06.828000,0.0,1.0,1.5
2024-12-23 08:46:08.836000,0.0,3.0,1.0
2024-12-23 08:46:10.845000,0.0,0.0,0.5
2024-12-23 08:46:12.856000,0.0,4.0,1.0
2024-12-23 08:46:14.864000,0.0,2.0,1.5
2024-12-23 08:46:16.873000,0.0,0.0,0.5
2024-12-23 08:46:18.880000,0.0,2.0,0.5
2024-12-23 08:46:20.889000,0.0,1.0,1.0
2024-12-23 08:46:22.899000,0.0,2.0,1.0
2024-12-23 08:46:24.907000,0.0,1.0,0.75
2024-12-23 08:46:26.915000,0.0,1.0,0.75
2024-12-23 08:46:28.924000,0.0,6.0,2.0
2024-12-23 08:46:30.933000,0.0,2.0,1.5
2024-12-23 08:46:32.940000,0.0,3.0,0.75
2024-12-23 08:46:34.955000,0.0,2.0,1.25
2024-12-23 08:46:36.963000,0.0,4.0,1.5
2024-12-23 08:46:38.972000,0.0,1.0,1.25
2024-12-23 08:46:40.980000,0.0,3.0,1.0
2024-12-23 08:46:42.988000,0.0,4.0,1.75
