1,20954.675058439,20957.638579467,2.963521027999377,0
0,20954.234326604,20957.969105438,3.7347788339975523,0
2,20954.689574099,20961.100106259,6.4105321600000025,0
3,20955.965593674,20961.167896262,5.202302588000748,0
4,20956.722868979,20962.408706911,5.68583793200014,0
5,20957.217893636,20962.700912837,5.483019201001298,0
6,20958.969330232,20963.720503602,4.751173369997559,0
7,20959.427178166,20966.152566574,6.725388408001891,0
8,20960.109119227,20966.743141602,6.634022375001223,0
9,20960.167595487,20969.63633871,9.468743222998455,0
11,20962.739043558,20971.251655839,8.512612281003385,0
10,20960.897795348,20971.343206776,10.445411428001535,0
13,20964.502670241,20974.422631354,9.919961112998863,0
12,20963.860784346,20974.592731015,10.731946668998717,0
15,20966.156691391,20976.45088142,10.294190029002493,0
14,20965.143546946,20977.447656439,12.304109492997668,0
16,20966.224955033,20978.339638336,12.114683302999765,0
17,20966.676624323,20980.903031456,14.226407132999157,0
18,20967.854420336,20981.595251159,13.740830823000579,0
20,20969.156486076,20983.200783015,14.044296938998741,0
19,20968.500329995,20984.244972918,15.744642923000356,0
21,20970.27313939,20986.661718006,16.388578615998995,0
22,20970.936060996,20988.828691207,17.892630211001233,0
23,20970.976525021,20989.645123365,18.668598344000202,0
25,20972.532689067,20992.645158294,20.112469226998655,0
24,20972.114045423,20993.430976401,21.31693097799871,0
26,20972.88427537,20995.66377389,22.779498519998015,0
27,20972.899059236,20997.154606348,24.255547111999476,0
28,20973.515216431,20999.132236701,25.617020270001376,0
29,20974.033475521,21000.779465334,26.74598981300005,0
30,20974.74698746,21001.027467007,26.28047954700014,0
32,20976.67618551,21004.107787243,27.431601732998388,0
31,20975.492103439,21004.414742374,28.922638935000577,0
34,20977.008189768,21006.275752792,29.267563024000992,0
33,20976.878604003,21007.582056791,30.703452788002323,0
36,20981.112368638,21009.191874448,28.0795058099975,0
35,20980.817279238,21009.760989845,28.943710606999957,0
37,20982.507323599,21012.916789098,30.409465499000362,0
38,20984.64850002,21013.018571966,28.37007194599937,0
40,20987.303523659,21014.30641295,27.00288929100134,0
39,20986.52084504,21016.384883052,29.8640380120014,0
41,20991.430170787,21017.325929853,25.8957590659993,0
42,20991.61162493,21019.149893161,27.538268231000984,0
44,20994.107034423,21021.296554633,27.18952021000223,0
43,20993.531175999,21021.922815496,28.391639497000142,0
45,20995.59293897,21023.186581532,27.59364256200206,0
46,20995.704899906,21023.467108422,27.7622085160001,0
48,20998.075673927,21024.757613116,26.681939188998513,0
47,20997.062553232,21026.446955765,29.384402532999957,0
49,20999.15635748,21028.239987566,29.083630086002813,0
50,20999.412895882,21029.771709826,30.35881394399985,0
51,21001.686236506,21031.437846502,29.751609996001207,0
52,21001.931732802,21033.231117268,31.29938446599772,0
53,21002.223278026,21034.899561607,32.67628358100046,0
54,21002.770547777,21035.124766375,32.35421859800044,0
55,21005.034488536,21037.050928068,32.01643953200255,0
56,21005.260951287,21038.598323731,33.3373724439989,0
57,21005.8518054,21038.97116356,33.11935815999823,0
59,21008.677288716,21041.106612244,32.42932352799835,0
58,21006.68123102,21041.352275043,34.6710440229981,0
